filename,lyrics,genre
disco.00052.wav,"[Verse 1]
Where can you find pleasure
Search the world for treasure
Learn science technology
Where can you begin to make your dreams all come true
On the land or on the sea
Where can you learn to fly
Play in sports and skin dive
Study oceanography
Sign up for the big band
Or sit in the grandstand
When your team and others meet

[Chorus]
In the navy
Yes, you can sail the seven seas
In the navy
Yes, you can put your mind at ease
In the navy
Come on now, people, make a stand
In the navy, in the navy
Can't you see we need a hand
In the navy
Come on, protect the mother land
In the navy
Come on and join your fellow man
In the navy
Come on people, and make a stand
In the navy, in the navy, in the navy
See Village People LiveGet tickets as low as $69You might also like[Bridge]
They want you, they want you
They want you as a new recruit
They want you, they want you
They want you as a new recruit

[Verse 2]
If you like adventure
Don't you wait to enter
The recruiting office fast
Don't you hesitate
There is no need to wait
They're signing up new seamen fast
Maybe you are too young
To join up today
Bout don't you worry 'bout a thing
For I'm sure there will be
Always a good navy
Protecting the land and sea

[Chorus]
In the navy
Yes, you can sail the seven seas
In the navy
Yes, you can put your mind at ease
In the navy
Come on be bold and make a stand
In the navy, in the navy
Can't you see we need a hand
In the navy
Come on, protect the motherland
In the navy
Come on and join your fellow man
In the navy
Come on be bold and make a stand
In the navy, in the navy, in the navy (in the navy)
[Call & Response]
They want you, they want you
They want you as a new recruit

Who, me?

They want you, they want you
They want you as a new recruit

But, but, but, I'm afraid of water
Hey, hey look
Man, I get seasick even watchin' it on the TV!

They want you, they want you in the navy

Oh my goodness
What am I gonna do in a submarine?

They want you, they want you in the navy

[Chorus]
In the navy
Yes, you can sail the seven seas
In the navy
Yes, you can put your mind at ease
In the navy
Come on be bold and make a stand
In the navy, in the navy
Can't you see we need a hand
In the navy
Come protect the motherland
In the navy
Come on and join your fellow man
In the navy
Come on be bold and make a stand2Embed",disco
disco.00053.wav,"[Verse 1]
I don't wanna lose you, this good thing
That I've got
'Cause if I do, I will surely
Surely lose a lot
'Cause your love is better
Than any love I know
It's like thunder, lightnin'
The way you love me is frightenin'
You better knock, knock

[Chorus]
On wood, baby
Ooh
Baby
Ooh
Woo

[Verse 2]
I'm not superstitious about ya
But I can't take no chance
You got me spinnin', baby
You know that I'm in a trance
'Cause your love is better
Than any love I know
It's like thunder, lightnin'
The way you love me is frightenin'
You better knock, knock, knock
You might also like[Chorus]
On wood, baby
Ooh
Baby
Ooh

[Post-Chorus]
Think I better knock, knock, knock on wood (Ooh)
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock

[Bridge]
Ooh, baby
Oh

[Verse 3]
It's no secret about it
'Cause with his lovin' touch
He sees to it
That I get enough
Feel his touch all over
You know it means so much
It's like thunder first, then lightnin'
The way you love me is frightenin'
You better knock, knock, knock
[Chorus]
On wood, baby
Ooh
Ooh, baby
Ooh

[Post-Chorus]
Think I better knock, knock, knock on wood (Ooh)
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think I better knock, knock, knock on wood
Think you better knock, knock, knock on wood, knock, knock
Think I better knock, knock on wood
Yeah, I think you better knock, knock, knock on wood
Think you better knock, knock, knock on wood, ooh
Think you better knock, knock, knock on wood

[Outro]
Think I better knock, knock, knock on wood, hey, baby
Think I better knock, knock, knock on wood
Think you better knock, knock, knock on wood
Think you better knock, knock, knock on wood, knock, knock
Think I better knock, knock on wood
Yeah, you better knock, knock on wood
Think you better knock, knock, knock on wood
Think you better knock, knock, knock on wood
Think you better knock, knock, knock on wood
I think you better knock, knock, knock on wood
Think you better knock, knock on wood, yeah
Think you better knock, knock, knock on wood
I think you better knock, knock on wood
Think I better knock, knock on woodEmbed",disco
disco.00055.wav,"[Intro]
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn, burning

[Verse 1]
To my surprise, listen, one hundred stories high
People getting loose, y'all, getting down on the roof, do ya hear?
The funk was flaming, out of control
It was so entertaining when the boogie started to explode, I heard somebody say

[Chorus]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down (Burning)

[Verse 2]
Satisfaction (Ooh-ooh-ooh)
Came in the chain reaction (Burning)
I couldn't get enough
'Til I had to self-destruct (Ooh-ooh-ooh)
The heat was on (Burning)
Rising to the top, mm
Everybody's going strong (Ooh-ooh-ooh)
And that is when my spark got hot, I heard somebody say
You might also like[Chorus]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down, y'all
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Mother down (Burning)

[Bridge]
Up above my head
I hear music in the air (I hear music)
That makes me know
There's a party somewhere

[Verse 3]
Satisfaction, mm, came in a chain reaction, do ya hear?
I couldn't get enough, so I had to self-destruct, mm
The heat was on, rising to the top, mm
Everybody going strong, that is when my spark got hot, I heard somebody say

[Chorus]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down (Burning)
[Interlude]
Ow, uh
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot

[Guitar Solo]

[Interlude]
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
I wanted you to understand what I'm talking about
I'm not talking about burning down a building
It's coming from the soul (Just can't stop)
Soul funk (When my spark gets hot)
Burning in my soul (Just can't stop)
Ow (When my spark gets hot), now, listen
Don't you rescue me (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Don't you rescue me, no (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Everybody say ""ow"" (Ow)
Say ""ow"" (Ow)
You feel the spirit, say ""ow"" (Ow)
Disco funk (Ow)
Come out here on the floor, uh
Let's rock some more, uh
I'm on fire (Burning, burning)
I'm on fire (Burning, burning)
Let the good times roll (Burning, burning)
Aw, yeah (Burning, burning)
Hah, get out there, alright (Burning)
Feel pretty good, y'all (Burning)
People getting loose, mm (Burning)
Getting down on the groove, y'all (Burning)
The flame is higher, mm (Burning, burning)
It's higher (Burning, burning)
Alright (Burning, burning), uh, Lord have mercy
I can't get enough (Burning, burning)
I want some more, mm (Burning, burning)
I want some more (Burning, burning)
I'm burning (Burning, burning)
I'm burning (Burning, burning)
Burning in the soul, y'all (Burning, burning)
Burning, burning
Burning, burning
Burning
[Synthesizer Solo]

[Interlude]
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot

[Outro]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn)3Embed",disco
disco.00056.wav,"Every man has a place
In his heart, there's a space
And the world can't erase his fantasies
Take a ride in the sky
On our ship, fantasize
All your dreams will come true right away

And we will live together
Until the twelfth of never
Our voices will ring forever, as one

Every thought is a dream
Rushing by in a stream
Bringing life to the kingdom of doing
Take a ride in the sky
On our ship, fantasize
All your dreams will come true miles away

Our voices will ring together
Until the twelfth of never
We all will live, love forever, as one

Come to see victory
In the land called fantasy
Loving life, a new degree
Bring your mind to everlasting liberty
See Earth, Wind & Fire LiveGet tickets as low as $27You might also likeAs one

Come to see victory
In a land called fantasy
Loving life for you and me
To behold, to your soul is ecstasy

You will find (You will find)
Other kind (Other kind)
That has been in search of you
Many lives has brought you to
Recognize (Recognize), it's your life now in review

And as you stay for the play
Fantasy has in store for you
Glowing light will see you through
It's your day, shining day
All your dreams come true
Oh-ah-oh-ah-oh-ohh
As you glide in your stride
With the wind as you fly away
Give a smile from your lips and say
""I am free. Yes, I'm free. Now, I'm on my way""

Come to see victory
In a land called fantasy
Loving life for you and me
To behold, to your soul is ecstasy
You will find other kind
That has been in search of you
Many lives has brought you to
Recognize, it's your life now in review9Embed",disco
disco.00059.wav,"[Intro]
Yeah! Toni L.! Aha! Sagt's Euren Mamas! Sagt's Euren Papas! Yeah! Come on!

[Hook]
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!

[Part 1]
Im Schlaf hör' ich SOS-Band, drück' auf Recording
Early in the morning weckt mich Gap Band, was mich sofort
In Form bringt, ich empor spring' wie ein Dancefloor-King
Forthin beim Performing mit Funk versorgt bin
Full Force bringt mir daraufhin mein Frühstück
In's Ohr singt mir Aretha Franklin, das bringt früh Glück
Shalamar erinnern mich an die Nacht dann rasch
Ich war der Midnight Star, der mit dem Midas Touch
Ich hab' in's Mic gequatscht, es wurde gleich geklatscht
Mein Trouble Funk hat rasch jeden Quatsch weggebatscht
Es war 'n cooler Jam wie bei Kool and the Gang
Jede Crew, jeder Fan schrie Toni L. wie Hooligans
Ich hab' mich als Boss durch jede Box geboxt
Die Ladies kreischten, als sänge Lutzer Vandross
Diana Ross genoß, wie es in meinem lyrischen Schloß floß
Anschließend gaben mir die Four Tops Props
Diese Nacht war Hammer, heiß wie Donna Summer
Die Breaker tanzten mit James Brown auf Funky Drummer
Word up, selbst für Carneo war es nach meiner Show klar
Es gibt nur einen Toni L., der Funkjoker!
You might also like[Hook]
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!

[Part 2]
Hey DJ's, bitte spielt die Band Maze
Isaac Hayes, Rick James und Bar Kays!
Dann ist alles okay, alle rufen und schreien ""Let's groove tonight""
Und sehen mich mit den Moves von the Time
Wie Crusaders wollen wir funky Lieder kosten
Die von Ohio Players und Johnny Guitar Watson
Dazu muß Champaign als Luxus Zuschuß
Für heißen Blutfluß sorgen Chaka Khan und Rufus
Es ist open-doors, die Party powert auf allen Floors
Im Tower of Power könnt Ihr mit den Commodores
Alle zur funky Situation klatschen
Mit Temptation Delegation und Brass Construction
Andere machen Atlips, sind im Element wie die Dramatics
Es geht ab wie bei Parliament und Funkadelics
Oh ja, so war sogar Al Jarreau da
Zu Gast bei mir, Toni L., dem Funkjoker!

[Hook]
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!
[Part 3]
Ich rock' steady wie die Whispers
Leute springen happy und klitschnaß, wie bei den Pointer Sisters
Ich mache alle wie Barry White und seine Hits blass
Wenn ich das Mic wie Gladys Night and the Pips fass'
Bin oldschool wie die Drifters, weil ich Finger nie vom Stift lass'
So ist das Schicksal eines Dichters!
Komme Fatback wie ein Ebony Webb Track
Es macht Zapp auf jedem Headset, in dem mein Rap steckt
Mein funky Flow schau', mein funky Know How
Hab' ich aus Stevie Wonders Hometown Motown
Hört mit Leidenschaft, bin im Gehör und feier' ab
Eine Eigenschaft, die ich von Earth, Wind and Fire hab'
Bin unterwegs, weit wie Lakeside, mein Fame steigt
Von Stagetime zu Stagetime, kein Fake bleibt
Denn hier geht der Funk ab, der Euch allesamt packt
Weil der Funkjoker das Mic in der Hand hat!

[Hook]
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!
Hier geht der Funk, also geht ab! Hier geht der Funkjoker!
Hier geht der Funk, der Euch allesamt packt, denn mit Toni L. ist der Soul da!

[Outro]
Ich klatsch' in die Hände und denke an und dank' Isley Brothers für den Funk!
Ich klatsch' in die Hände und denke an und dank' Dazzband für den Funk!
Ich klatsch' in die Hände und denke an und dank' Rose Royce für den Funk!
Ich klatsch' in die Hände und denke an und dank' The Brothers Johnson für den Funk!
Ich klatsch' in die Hände und denke an und dank' Ray Charles für den Funk!
Ich klatsch' in die Hände und denke an und dank' Roger Troutman für den Funk!
Ich klatsch' in die Hände und denke an und dank' The Jackson Five für den Funk!
Ich klatsch' in die Hände und denke an und dank' Chic für den Funk!Embed",disco
disco.00060.wav,"[Intro]
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn
Burn, baby, burn, burning

[Verse 1]
To my surprise, listen, one hundred stories high
People getting loose, y'all, getting down on the roof, do ya hear?
The funk was flaming, out of control
It was so entertaining when the boogie started to explode, I heard somebody say

[Chorus]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down (Burning)

[Verse 2]
Satisfaction (Ooh-ooh-ooh)
Came in the chain reaction (Burning)
I couldn't get enough
'Til I had to self-destruct (Ooh-ooh-ooh)
The heat was on (Burning)
Rising to the top, mm
Everybody's going strong (Ooh-ooh-ooh)
And that is when my spark got hot, I heard somebody say
You might also like[Chorus]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down, y'all
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Mother down (Burning)

[Bridge]
Up above my head
I hear music in the air (I hear music)
That makes me know
There's a party somewhere

[Verse 3]
Satisfaction, mm, came in a chain reaction, do ya hear?
I couldn't get enough, so I had to self-destruct, mm
The heat was on, rising to the top, mm
Everybody going strong, that is when my spark got hot, I heard somebody say

[Chorus]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down (Burning)
[Interlude]
Ow, uh
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot

[Guitar Solo]

[Interlude]
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
Burning, burning, burning, burning
I wanted you to understand what I'm talking about
I'm not talking about burning down a building
It's coming from the soul (Just can't stop)
Soul funk (When my spark gets hot)
Burning in my soul (Just can't stop)
Ow (When my spark gets hot), now, listen
Don't you rescue me (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Don't you rescue me, no (Just can't stop)
Let my spirit burn free (When my spark gets hot)
Everybody say ""ow"" (Ow)
Say ""ow"" (Ow)
You feel the spirit, say ""ow"" (Ow)
Disco funk (Ow)
Come out here on the floor, uh
Let's rock some more, uh
I'm on fire (Burning, burning)
I'm on fire (Burning, burning)
Let the good times roll (Burning, burning)
Aw, yeah (Burning, burning)
Hah, get out there, alright (Burning)
Feel pretty good, y'all (Burning)
People getting loose, mm (Burning)
Getting down on the groove, y'all (Burning)
The flame is higher, mm (Burning, burning)
It's higher (Burning, burning)
Alright (Burning, burning), uh, Lord have mercy
I can't get enough (Burning, burning)
I want some more, mm (Burning, burning)
I want some more (Burning, burning)
I'm burning (Burning, burning)
I'm burning (Burning, burning)
Burning in the soul, y'all (Burning, burning)
Burning, burning
Burning, burning
Burning
[Synthesizer Solo]

[Interlude]
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot
Just can't stop
When my spark gets hot

[Outro]
(Burn, baby, burn) Disco inferno
(Burn, baby, burn) Burn that mother down
(Burn, baby, burn) Disco inferno, yeah
(Burn, baby, burn) Burn the mother down, get it
(Burn, baby, burn) Ahh, hey
(Burn, baby, burn) Burn the mother down
(Burn, baby, burn)3Embed",disco
disco.00061.wav,"[Verse 1]
I'm glad you're home
Now, did you really miss me?
I guess
You did by the look in your eyes
Look in your eyes, look in your eyes
Well, lay back and relax
While I put away the dishes
Put away the dishes
Then you and me
Can rock-a-bye

[Chorus]
You can ring my bell, ring my bell
You can ring my bell, ring my bell
You can ring my bell, ring my bell
You can ring my bell, ring my bell

[Verse 2]
The night is young
And full of possibilities
Well, come on
And let yourself be free!
My love for you
So long I've been saving
Tonight was made
For me and you
You might also like[Chorus]
You can ring my bell, ring my bell
You can ring my bell, ring my bell
You can ring my bell, ring my bell
You can ring my bell, ring my bell

[Bridge]
You can ring my bell
You can ring my bell
Ding-dong-ding, ah! Ring it
You can ring my bell
Anytime, anywhere
Ring it, ring it
Ring it, ring it, ah!
You can ring my bell
You can ring my bell
Ding-dong-ding, ah! Ring it
You can ring my bell
Anytime, anywhere
Ring it, ring it
Ring it, ring it, ah!

[Chorus]
You can ring my bell, ring my bell
You can ring my bell, ring my bell
You can ring my bell, ring my bell
You can ring my bell, ring my bell
[Bridge]
You can ring my bell
You can ring my bell
Ding-dong-ding, ah! Ring it
You can ring my bell
Anytime, anywhere
Ring it, ring it
Ring it, ring it, ah!
You can ring my bell
You can ring my bell
Ding-dong-ding, ah! Ring it
You can ring my bell
Anytime, anywhere
Ring it, ring it
Ring it, ring it, ah!

[Refrain]
Bell, ring my bell
Ring my bell, ding-dong-ding, ah
Bell, ring my bell
Ring my bell, ring-a-ling-a-ling
Bell, ring my bell
Ring my bell, ding-dong-ding, ah
Bell, ring my bell
Ring my bell, ring-a-ling-a-ling
[Outro]
Bell, ring my bell
Bell, ring my bell
Bell, ring my bell
Ring my bell, ding-dong-ding, ah!
Bell, ring my bell
Ring my bell, ring-a-ling-a-ling
Bell, ring my bell
Bell, ring my bell
Bell, ring my bell
Ring my bell, ding-dong-ding, ah!
Bell, ring my bell
Ring my bell, ring-a-ling-a-ling3Embed",disco
disco.00062.wav,"You gotta keep on makin' me high
You gotta keep on makin' me high
You gotta keep on makin' me high
You gotta keep on makin' me high

If you're feeling sad and blue
Come on and dance with me
I can make your dreams come true
Come on and dance with me
Ladies, get up off your seats
Come on and dance with me
Gentlemen, get on your feet
Come on and dance with me

Say the word and I'll summon the band
With my hand
Let your mind and your body be free
Dance with me

You gotta keep on makin' me high
You gotta keep on makin' me high

Got to feel it in your soul
Come on and dance with me
Got to make you lose control
Come on and dance with me
When we play the music tight
Then you should dance with me
Got you higher than a kite
Come on and dance with me
You might also likeSay the word and I'll summon the band
With my hand
Let your mind and your body be free
Dance with me, ha

You gotta keep on makin' me high
You gotta keep on makin' me high

If you're free and you like what you see
Dance with me

You got to keep dancing 'cause it's making me high
You got to keep, keep dancing
You got to keep dancing 'cause it's making me high
You got to keep, keep dancing
You got to keep dancing 'cause it's making me high (You gotta keep on makin' me high)
You got to keep, keep dancing (You gotta keep on makin' me high)
You got to keep dancing 'cause it's making me high (You gotta keep on makin' me high)
You got to keep, keep dancing (You gotta keep on makin' me high)

You gotta keep on makin' me high
You gotta keep on makin' me high

If you're feeling sad and blue
Come on and dance with me
I can make your dreams come true
Come on and dance with me
Say the word and I'll summon the band
With my hand
Let your mind and your body be free
Dance with me

You gotta keep on makin' me high
You gotta keep on
You gotta keep on makin' me high
You gotta keep on

Let your mind and your body be free
Dance with me, haEmbed",disco
disco.00063.wav,"I know a girl whose laughter makes the whole world feel like it's brand new again
My lover and then my best friend and when
We talk on the phone she makes my heart groan
Like medicine or Thomas Eddison
She gives me lessons in how to lighten up
My baby but she's one crazy slut
And that ain't no disrespect, that's a compliment (true!)
She's angelic a smart Alec and dynamic
All havoc, making me manic a mad panic
Got me going full throttle like my name was Aristotle
I'm enamoured by the damage that she's doing causing trouble
And a damn fool's how I feel I admit it
Whatever you want sweet girl I'll go and get it
For the minute I think I've said enough
One more thing, girl I like you heaps and stuff

She gets up to rock 'n' roll
Gets down with plenty of soul
Is cool and in control
And she warms my bones when the night gets cold
Sweet song got me on my knees
My sins are all redeemed
And it feels like when I'm here with her
Sweet music baby that's the word

She's the kinda girl whose got more finesse
She ace every test and she demand respect
She's got the kinda body that was built for sex
An intellect to match and then smarter than that
She's one of a kind and when she dance she grinds
She don't wear much make up but she makes up her mind
The decisive type she'll have you in a flash
Do you like a car crash and put you out with the trash
And when she's comes well she's loud in the ears
A thousand tears because she's older than time
A big behind and no career in mind
She'll give you goosebumps, send a tingle up your spine
I find I'm in step with her when I get next to her
Blow a kiss to her, baby, you're my cold cure
I could go on you're all that and more
J'appelle mon ami, je t'adore!
You might also likeShe gets up to rock 'n' roll
Gets down with plenty of soul
Is cool and in control
And she warms my bones when the night gets cold
Sweet song got me on my knees
My sins are all redeemed
And it feels like when I'm here with her
Sweet music baby that's the word

She gets up!
She gets down
She gets up!
She gets down
She gets up!
She gets down
She gets up!
She gets down

We go together like stiff drinks and hangovers
We go together like accidents and blood donors
We go together like we should go together, be together, stay together from now until forever
We go together like coffee and cigarettes
We go together like dogs, cats, and vets
We go together like day going into night
Like if we did get together it would be alright
Well you disarm me and charm me too
I wanna wake up every single morning with you
I know it's weird, it's a strange idea
It's the thing with fear, we said we'd never take it serious
But look at us both happy and delirious
The pair of us, yeah it's really quite hilarious
We have a good time and make a good team
And I'm keen if you're keen if you know what I mean!
She gets up!
She gets down
She gets up!
She gets down
She gets up!
She gets down
She gets up!
She gets downEmbed",disco
disco.00064.wav,"[Instrumental Intro]

[Verse 1]
Gotta make a move to a town that's right for me
Town to keep me movin', keep me groovin' with some energy

[Refrain]
Well, I talk about it, talk about it
Talk about it, talk about it
Talk about, talk about
Talk about movin'
Gotta move on
Gotta move on
Gotta move on

[Instrumental]

[Chorus]
A-won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?

[Instrumental]

[Chorus]
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
You might also like[Instrumental]

[Verse 2]
Gotta make a move to a town that's right for me
Town to keep me movin', keep me groovin' with some energy

[Pre-Chorus]
Well, I talk about it, talk about it
Talk about it, talk about it
Talk about, talk about
Talk about movin'
Gotta move on
Gotta move on
Gotta move on

[Instrumental]

[Chorus]
A-won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?

[Instrumental]

[Chorus]
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown?
Won't you take me to Funkytown, yeah?
[Outro]
Won't you take me down to Funkytown?
Won't you take me down to Funkytown?
Won't you take me down to Funkytown?
Won't you take me down to Funkytown?
(Won't you take me to) Funkytown?
(Won't you take me to) Funkytown?
(Won't you take me to) Funkytown?
(Won't you take me to) Funkytown?
Take me, won't you take me?
Take me, won't you take me?
Take me, (won't you take me) won't you take me?
Take me, (won't you take me) won't you take me?
I wanna go (won't you take me) to Funkytown
I wanna go (won't you take me) to Funkytown
I wanna go (won't you take me) to Funkytown
I wanna go (won't you take me) to Funkytown7Embed",disco
disco.00069.wav,"There's nothing more that I'd like to do
Than take the floor and dance with you
Keep dancing
Let's keep dancing

Shake it, shake it
Shake it, shake it

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show 'em how we do it now

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show 'em how we do it now
Show 'em how we do it now

Let's show the world we can dance
Bad enough to strut our stuff
The music gives us a chance
We do more out on the floor

Grooving loose
Or heart to heart
We put in motion
Every single part
You might also likeFunky sounds
Wall to wall
We`re bumping booties
Having us a ball, y'all

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show em how we do it now

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show em how we do it now

We got the rhythm tonight
All the rest know we`re the best
Our shadows crash in the light

Twisting
Turning
We keep burning
Shake it high or shake it low
We take our bodies
Where they wanna go
Feel that beat
Never stop
Oh, hold me tight
Spin me like a top

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show em how we do it now

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show em how we do it now

There`s nothing more that I`d like to do
Than take the floor and dance with you
Keep dancing
Let's keep dancing

Shake it, shake it
Shake it, shake it

Grooving loose
Or heart to heart
We put in motion
Every single part
Funky sounds
Wall to wall
We're bumping booties
Having us a ball, y`all

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show 'em how we do it now

Shake your groove thing
Shake your groove thing
Yeah, yeah
Show 'em how we do it now

Show em how we do it now
Yeah
Shake it
Show 'em how we do it now, yeah
Shake it, shake itEmbed",disco
disco.00070.wav,"{Lead in}
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
When you take me by the hand
Tell me I'm your lovin' man
When you give me all your love
And do it babe the very best you can

That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha

When I get to be in your arms
When we're all, all alone
When you whisper sweet in my ear
When you turn, turn me on
See KC and the Sunshine Band LiveGet tickets as low as $38You might also likeThat's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha

Babe
Oh babe, aha
That's the way, aha
That's the way, aha

Babe
Oh babe, aha
That's the way, aha
That's the way, aha

That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha
That's the way, aha, aha
I like it, aha, aha4Embed",disco
disco.00071.wav,"[Verse 1]
Baby, baby
Let's get together
Honey, honey, me and you
And do the things
Ah, do the things
That we like to do

[Chorus]
Oh, do a little dance
Make a little love
Get down tonight, get down tonight
Do a little dance
Make a little love
Get down tonight, get down tonight

[Verse 2]
Baby, baby
I'll meet you
Same place, same time
Where we can all get together
And ease up our mind

[Chorus]
Oh, do a little dance
Make a little love
Get down tonight, (Whoo) get down tonight (Hey)
Do a little dance
Make a little love
Get down tonight, get down tonight (Baby)
See KC and the Sunshine Band LiveGet tickets as low as $38You might also like[Instrumental Interlude]

[Chorus]
Oh, do a little dance
Make a little love
Get down tonight, (Whoo) get down tonight (Hey)
Do a little dance
Make a little love
Get down tonight (Whoo), get down tonight (Baby)

[Instrumental Bridge]

[Interlude]
(Get down, get down)

[Outro]
Get down, get down, get down
Get down, get down tonight, baby (Oh-oh-oh-oh-oh-oh)
Get down, get down, get down
Get down, get down tonight, baby (Oh no-no-no-no-no)
Get down, get down, get down
Get down, get down tonight, baby (Oh-oh-oh-oh-oh-oh)
Get down, get down, get down
Get down, get down tonight, baby [?]
Get down, get down, get down
Get down, get down tonight, baby (Oh-oh-oh-oh-oh-oh)
Get down, get down, get down
Get down, get down tonight, baby (Come on, come on, come on child)
Get down, get down..1Embed",disco
